,emotion,talk
445,Sadness,연애 하고 싶다 이 세상 에는 날 좋아하다 주다 사람 은 아무 도 없다 보다. 괴롭다. 응 있다. 친구 들 한테 말 하다 분명하다 좋다 사람 이 나타나다 거 라고 기다리다 하다 조금 내려놓다 기다리다 보다 보다.
446,Sadness,올해 안 에는 꼭 남자친구 랑 결혼 하고 싶다. 뜻대로 되다 않다 속상하다. 응 말 하다. 그랬더니 올해 못 하다 거 속상하다 말고 내년 에는 꼭 결혼 하다 약속 하다.
447,Wound,친구 들 이 하나 둘 씩 결혼 하다 나 만 대화 에 끼다 수 없다 친구 들 한테 서다 버려진 기분 이 들다. 아니다 버려진 감정 을 느끼다 거 에 대해 자존심 이 상해 서 친구 들 한테 말 하다 수가 없다. 아직 자다 모르다 그렇다고 친구 들 대화 에 내 가 끼다 노력 하다 않다 해. 그렇다 보다 신경 도 덜 쓸다 거 같다 내 가 느끼다 감정 도 없어지다 않다 ?
448,Wound,나 결혼 안 하다 싶다 남자친구 한테 말 하 니까 헤어지다 재. 어쩌면 좋다 ? 아니다 나 는 아직 젊다 결혼 생각 이 없다 말 이야. 근데 그게 이별 의 사유 가 되다 줄 은 모르다.
449,Joy,어제 친구 결혼식 에 다녀오다 그냥 눈물 이 나다. 친구 가 행복하다 자다 살다 좋다 나 는 언제 결혼 하다 ? 그런데 나 는 지금 내 가 하다 싶다 거 다 하다 살 수 있다 아직 결혼 생각 은 별로 없다. 나다 그렇게 생각 하다. 결혼 이랑 출산 은 내 인생 에 엄청나다 변화 일 텐데 쉬다 생각 하다 수 없다 부분 이 잖다.
450,Panic,난 혼자 가 좋다 비혼 을 선택 하다 나르다 이상하다 바라보다 사람 들 때문 에 요즘 힘들다. 왜 사람 들 은 이해 해주다 못 하고 자기 기준 에서만 판단 하고 함부로 말 하다 ? 정말 화가 나. 그렇다 좋다. 자꾸 지적 을 당하다 내 가 잘 못 되다 선택 을 하다 있다 않다 두렵다 기도 해.
451,Wound,이번 에 이력서 넣다 회사 또 떨어지다. 취업 이 안 되다 것 같다 걱정 이야. 이 젠 자신 도 없다.
452,Joy,나 아이 가 생기다 ! 고맙다. 내 가 좋다 엄마 가 되다 수 있다 ?
453,Wound,신랑 이 바람 피우다 사실 을 알다 충격 을 받다. 아니다 괜찮다 않다. 정말 누구 보다 믿다 사람 인데 배신 당하다.
454,Joy,임신 팔 주 래. 불임 이다 걱정 많이 하다 이제 마음 이 놓이다. 응. 임신 이 되어다 기쁘다 기도 하지만 한편 으로는 건강하다 아기 가 태어나다 걱정 이 되다 기도 해.
455,Panic,나 는 다른 사람 들 보다 형편 없다 보다. 내 친구 들 은 자다 연애 하고 결혼 도 하다 하다 나 만 지금 까지 연애 도 하다 번 못 해봤다.
456,Panic,생각 지도 않다 아이 가 생기다 너무 당황 스럽다. 생각 지도 않다 자다 키우다 수 있다 ?
457,Sadness,힘들다 생기다 아이 가 유산 이 되어다. 내 가 어떻다 살다 하다 모르다.
458,Joy,나 남자친구 가 생기다. 놀이 공원 에서 첫 데이트 를 하다 거야.
459,Wound,환승 이별 통보 를 받다. 너무 크다 상처 를 받다 ! 여행 을 가다 싶다. 바다 를 좋아하다.
460,Sadness,아기 가 태어나다 너무 정신 이 없다 내 가 원래 어떻다 사람 인지 뭘 좋아하다 모르다. 혼자 드라이브 하다 것 을 좋아하다. 시원하다 바람 이 좋다. 가깝다 동해 해안 길 도로 가 좋다. 정말 시원하다 행복하다.
461,Anger,요즘 사람 들 이 자꾸 연애 하 라고 자꾸 잔소리 하다 괴롭다. 친척 들 을 만나다 빨리 결혼 하다 애 낳다 하다 성가시다 정도 로 잔소리 를 하다. 친구 들 한테 빨리 소개팅 시키다 달라 고 하다.
462,Wound,결혼 을 약속 한 남자친구 가 다른 여자 가 있다 걸 알 게 되어다. 이렇게 배신 하다 줄 은 모르다. 자꾸 내 가 잘못 한 건 없다 스스로 한테 되다 묻다 반복 하고 있다. 부정 적 인 생각 만 가득하다. 새롭다 사람 을 만나다.
463,Anxiety,결혼 을 앞두다 있다 걱정 이 많다 잠 이 자다 안 오다. 저만 자다 못 하다 보다 자꾸 위축 돼다.
464,Sadness,주변 친구 들 은 연애 하다 자다 지내다 것 같다. 나 만 이렇게 힘들다 살다 것 같다 힘들다. 요즘 저녁 퇴근길 에 공원 하다 바퀴 걷다 들어가다 데도 마음 이 우울하다.
465,Anxiety,연애 하다 마음 이 없다 주변 에서 자꾸 소개팅 을 권유 하다. 내 친구 들 의 대부분 은 연애 하고 있다. 다 들다 연애 는 하다 번 쯤 해 보다 하다 하다 억지로 라도 누군가 만나다 하나 싶다. 지금 행복하다 느끼다 있다 않다 억지로 누군가 를 만나다 딱하다 행복하다 것 같다 않다.
466,Panic,축하 받다 싶다 ! 좋아하다 사람 이 생기다. 그런데 하다 번 도 남자친구 를 사귀다 보다 적 이 없다 어떻다 다가가다 하다 모르다.
467,Sadness,아기 는 너무 예쁘다 가끔 혼자 있다 싶다. 너무 답답하다. 아기 가 싫다 미우다 그렇다 게 아니다 아기 한테 도 미안하다. 최대한 부정 적 인 감정 안 가다 노력 하다 스트레스 가 머리 꼭대기 까지 차오르다 때 가 있다.
468,Anxiety,나 곧 나이 가 사십 이라 결혼 하고 싶다 남자 가 없다. 어떡하다 ? 난 열심히 산 죄 밖에 없다 왜 이렇게 돼다 ? 이제 다 배 나오다 아저씨 들 이나 이혼 한 남자 들 뿐 인데 너무 속상하다. 나 진짜 열심히 살다. 다르다 안 쳐다보다.
469,Anger,웨딩 사진 을 전문 업체 에서 찍다 싶다 남친 은 그냥 셀프 로 찍다 해. 우린 사사건건 의견 이 달라. 하나 부터 열 까지 생각 이 전부 달라. 사랑 하다 사람 인데 이렇게 생각 이 달라 서 어떡하다.
470,Wound,나 얼마 전 에 고백 하다 차이다. 너무 우울하다. 세상 혼자 살아가다 느낌 이야.
471,Panic,나 요새 걱정 이 있다. 소개 를 받다 남자 가 있다 나 는 호감 인데 그 사람 마음 은 알 수 없다 혼란 스럽다. 직접 적 으로 표현 하다 않다. 내 가 너무 표현 하다 부담스럽다 더 자다 안되다 보다 겁 이 나.
472,Panic,남자 는 대체 왜 그렇다 ? 너무 혐오 스럽다. 친구 의 남자친구 가 바람 을 피우다 뭐 니 ? 정말 혐오 스럽다.
473,Wound,남편 이 주말 마다 피곤하다 아이 와 놀다 않다. 나다 주말 에 쉬 고 싶다 건 마 차다. 남편 은 잠자다 티브이 나 보다 내 감정 만 버려진 기분 이야. 오늘 은 진지하다 이야기 를 나누다 보다 해.
474,Wound,결혼 후 에 살 집 을 알아보다 있다 다 들다 아파트 에 들어가다. 나 는 주택 이 좋다. 나 만 주택 에서 살 고 싶다 하다 것 같다. 아파트 는 영 끌리다 않다 말 이야. 대출 을 받다 하기는 하다 다 들다 아파트 를 원하다 일단 장단점 을 비교 해보다. 그 래야 설득 이라도 해보다 테 니까.
475,Anxiety,이제 출산 일 까지 하다 달 정도 남다. 고대 하다 일이 지만 조금씩 무섭다 것 같다. 엄마 와 얼마 전 에 출산 한 내 친구 도 생각나다. 하다 번 연락 하다 보다.
476,Sadness,이제 다음 주다 결혼식 을 올리다 왜 이렇게 막막하다 눈물 이 나다 모르다. 시간 이 잠시 멈추다 좋다. 친구 보다는 엄마 가 많이 생각나다. 오늘 은 엄마 하고 전화 를 해보다 싶다.
477,Joy,아이 계획 은 있다 앞 으로 하다 삼 년 은 더 신혼 생활 을 즐기다 싶다. 이제 는 남편 하고 맛있다 것 도 많이 먹다 멋지다 풍경 도 보고 하다 알콩달콩 한 시간 을 누리 고 싶다.
478,Anxiety,결혼 준비 하다 갑자기 양가 에서 예단 을 하다 게 좋다 않다 하다. 예산 이 빠듯한데 어떻다 하다 하다 모르다. 우리 끼리 준비 하다 잘살다 보다 하다 갑자기 왜 이 러시 는 걸다. 그래서 더 당황 스럽다 당혹스럽다 거야. 예단 을 하다 않다 대신 결혼 준비 를 우리 끼리 하다 하다 거 이다.
479,Anxiety,남자친구 가 나르다 사랑 하다 하지만 내 가 그 마음 을 믿다 오다 사랑 하다 되다 가끔 무섭다. 남자친구 가 유독 사랑 스럽게 느껴지다 때 그렇다 것 같다. 그렇다 때 면 나 는 점점 더 좋아지다 있다 남자친구 는 마음 이 식다 보다 걱정 이 되다 거지. 나 혼자 만의 노력 으로는 쉬다 않다 것 같다. 남자친구 에게 마음 을 토로 해보다.
480,Anxiety,주변 친구 들 이 다 결혼 하다. 남자친구 는 결혼 하다 말 을 왜 안 하다 ? 불안하다. 당연하다. 오래 만나다 부모님 이랑 친구 들 도 소식 없다 물어보다 마음 이 안 좋다.
481,Wound,남자친구 가 아직 독서 모임 중이 야. 그 모임 에 남자친구 한테 관심 있다 여자 가 있다 것 같다. 데이트 하다 때 도 자주 카톡 보내다 독서 모임 에서도 늦다 술 마시다 신경 쓰이다.
482,Anxiety,이번 에도 임신 실패하다. 나이 가 있다 하루 가 급하다 마음 처럼 자다 안되다. 몇 번 시도 하다 안 되다 슬슬 걱정 되다.
483,Anger,우연히 남자친구 핸드폰 을 보다 다른 여자 랑 카카오 톡 메시지 를 주고받다 것 을 보다. 나 몰래 바람 을 피우다 너무 충격 적 이고 화가 나. 남자친구 한테 기회 를 주다 하다 아니다 헤어지다 하다 고민 이야.
484,Panic,오랜 만 에 친구 랑 쇼핑 하다 나오다 전 남자친구 를 만나다. 갑자기 만나다 눈 이 마주치다 인사 를 안 하다 수도 없다 곤란하다.
485,Sadness,얼마 전 에 남자친구 와 싸우다 헤어지다. 내 친구 랑 양다리 를 걸 치고 있다 사실 을 알 게 돼다 너무 실망 스럽다 충격 적 이야. 너무 외 롭고 내 주변 엔 아무 도 없다 거 같다.
486,Anxiety,지금 남자친구 와 결혼 을 약속 하고 준비 중이 야. 근데 같이 살 집 이랑 차 를 마련 하다 하다 경제 적 으로 힘들다 걱정 이야.
487,Joy,남자친구 한테 먼저 프러포즈 하다 해. 우리 둘 이 처음 만나다 곳 에서 조용하다 말 하고 싶다. 거창하다 거 없이.
488,Sadness,나 이제 어떡하다. 남자친구 가 이제 그만 만나다. 다른 사람 이 좋아지다. 세상 이 끝나다 것 같다.
489,Panic,결혼 하고 싶다 현실 적 으로 힘들다 거 같다. 일 한 지다 꽤 돼다 모으다 돈 이 너무 적다. 지금 까지 뭐 하다 한심하다 거 같다.
490,Sadness,인간 은 결국 혼자 인 거 같다. 연애 를 해도 결혼 을 해도 혼자 라는 생각 에 슬프다 때 가 있다. 내 문제 인가.
491,Sadness,남자친구 와 헤어지다 싶다. 권태기 야. 함께 있다 즐겁다 않다. 말 못 하다. 남자친구 는 좋다 사람 이라서 이렇다 말 하다 눈물 이 날 것 같다.
492,Joy,결혼 하다 되어다. 올해 말 인데 결혼식 은 따로 안 하다 가족 들 이랑 식사 만 하다 하다. 예전 부터 보이다 주다 식 의 결혼식 이 싫다. 마침 주변 사람 들 도 이해해 주다 다행 이야.
493,Anger,남편 이랑 싸우다 화가 나 ! 남편 이 애 를 보다 않다 나 혼자 만 보다 ! 나 혼자 낳다 것 도 아니다 나다 직장 다니다 말 이지 ! 당연하다 말 하다 대답 만 알다 하다 똑같다 ! 다른 친구 는 가정 주부 여서 혼자 보다 걸 당연하다 생각 하다.
494,Panic,아이 들 을 성적 대상 으로 생각 하다 사람 들 이 있다 너무 혐오 스럽다. 동물 도 아기 를 보호 하다 사람 이 그렇다 짓 을 한다는 게 이해 가 안 돼다. 더 는 이렇다 뉴스 가 없다 좋다.
495,Anxiety,예비 시 어른 과 상견례 를 하다. 근데 뭔가 불안하다 기분 이야. 분위기 는 괜찮다 순간 순간 날 보다 눈빛 이 매 서다 하다 하나 ? 힘드다 시집살이 가 되다 보다 불안하다.
496,Panic,이 결혼 을 하다 게 맞다 모르다. 결혼 준비 기간 에 낯선 사람 같다. 작다 것 하나 에도 굉장하다 예민하다 반응 하다. 늘 여유 있다 마음 이 넓다 사람 이라고 생각 하다 요즘 은 그렇다 않다. 평소 엔 차다 자상하다 여유 있다 사람 인데 직장 동료 들 얘기 론 완벽주의자 라고 하다. 결혼 준비 도 일로 인식 하다 걸다 ?
497,Joy,아이 가 어느 정도 크다 이제 덜 힘드다. 요즘 신랑 도 집안일 을 많이 하다 가족 이 화목 하다 것 같다 좋다. 요즘 처럼 지내다 너무 좋다. 앞 으로도 안 싸우다 이해 하다 지내다 싶다.
498,Anger,엄마 가 요즘 자꾸 친구 딸 이 결혼 하다 나 한테 시집 언제 가다 하다. 나 는 비혼 주의 인데 말 도 못 꺼내다. 뭐라다 말씀 을 드리다 포기 하다 모르다. 결혼 은 안 하다 거야.
499,Joy,그동안 아이 가다 노력 하다 오늘 산부인과 다녀오다 아이 가 생기다. 너무 기쁘다. 고맙다. 실감 이 별로 안 나. 가족 들 에게 알다.
500,Sadness,나 남자친구 와 헤어지다. 그런데 잊다 못 하다 너무 후회 돼다. 오늘 술 말다 친구 들 만나다 잊다 싶다.
501,Wound,우리 집다 왜 이렇게 가난하다 모르다. 나 는 저축 이 왜 힘드다 거지. 나 만 빼다 다 자다 살다 것 같다. 자 영업 을 하다 말 걸 그렇다 보다.
502,Anger,오늘 너무 기분 이 안 좋다 날 이야. 친구 가 결혼 하다 나 만 결혼 못 하다 것 같다 너무 속상하다. 내 주변 사람 들 이 다 혼자 살다 좋다. 혼자 노래 를 들다 명상 을 하다 기분 이 좀 나아지다 해.
503,Anxiety,출산 을 앞두다 있다 너무 마음 이 불안하다 두렵다. 출산 의 고통 이 크다 하다 너무 무섭다. 남편 에게 이야기 하다 마음 이 좀 진정 되다 것 같다.
504,Anger,친구 가 연애 하다 자꾸 자랑 하다 너무 밉다 질투 나. 평소 에는 요가 를 하다 마음 이 차분해지다 해.
505,Wound,요즘 은 굳이 결혼 을 꼭 하다 하나 하다 생각 이 가끔 들다. 결혼 하다 여자 들 이 너무 고생 하다 거 같다. 살림 도 하다 하다 아기 생기 면 육아 도 하다 하다 너무 힘들다. 난 지금 내 가 하다 일로 경력 도 쌓다 싶다 여행 도 자유롭다 하다 싶다. 일도 하다 살림 까지 자신 이 없다.
506,Wound,주말 에 친구 결혼식 에 다녀오다. 드레스 입다 친구 를 보다 좀 부럽다 더 라고. 난 예전 부터 결혼 은 좀 일찍 하다 싶다. 하지만 모으다 돈 도 많다 않다 남자 친구 도 아직 은 생각 이 없다 거 같다. 진지하다 이야기 해보다 않다. 하지만 신혼집 도 구 하다 어렵다 형편 이야.
507,Joy,드디어 나르다 편안하다 해주다 남자 를 만나다. 취미 가 비슷하다 함께 즐기다 수 있다 거 같다. 내 얘기 를 자다 들어주다 마음 이 편안하다 든든하다. 나다 남자친구 얘기 도 자다 들어주다 편안하다 해주다 여자친구 가 되다 거야.
508,Joy,아무 일 없이 건강하다 아이 를 출산 하다 정말 다행 이야. 회복 도 자다 되다 밥 도 자다 먹다 있다. 특별하다 힘드다 건 없다.
509,Joy,왜 내 결혼 에 다 들다 관심 이 많다 거야. 나 대신 결혼 하다 것 도 아니다. 보다 사람 마다 결혼 은 언제 하다 남자 친구 는 있다 물어보다 짜증 나. 제발 그만 좀 물어보다 좋다. 비혼 주의 도 아니다 이르다 영 남자 도 못 만나다 나 만 혼자 이다 보다 걱정 도 돼다. 그래서 남 들 이 그냥 하다 소리 도 예민하다 보다.
510,Panic,결혼 준비 를 시작 하다 괜히 친구 들 이 울다 보다 보다 예산 을 무리하다 잡다. 예비 신랑 도 이 게 맞다 건지다 모르다 하다 적 이 있다. 이번 에 제대로 이야기 를 해 볼 게.
